text,sentiment,subjectivity,polarity
b'@radiomirchi any updates on event? if canceled due to #corona how we are supposed to get refund? pls advise https://t.co/wbtudzkohb',"Sentiment(polarity=-0.125, subjectivity=0.375)",0.375,-0.125
"b'where\'s the intelligent design crowd these days? are they still convinced that god made everything perfect? can ""th\xe2\x80\xa6 https://t.co/v05eynv2rn'","Sentiment(polarity=0.9, subjectivity=0.95)",0.95,0.9
b'health workers are on the front lines in the battle against #covid_19 \n\nlet\xe2\x80\x99s applaud our hero\xe2\x80\x99\xe2\x80\x99s \xf0\x9f\xa4\x9c\xf0\x9f\x8f\xbb\xf0\x9f\xa4\x9b\xf0\x9f\x8f\xbb\n \xd9\x84\xd8\xaa\xd9\x83\xd8\xb1\xd9\x8a\xd9\x85\xd9\x87\xd9\x85..\xf0\x9f\x8c\xb9\xe2\x80\xa6 https://t.co/5tp9qfrukc',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'@me_payitforward @rosie if it\xe2\x80\x99s anything like europe: critical cases will be tested. others will not be. when suspi\xe2\x80\xa6 https://t.co/sgcyldtjpx',"Sentiment(polarity=0.0, subjectivity=0.8)",0.8,0.0
"b'if you\xe2\x80\x99re on quarantine, resist the urge to waste time. if you\xe2\x80\x99re glued to social media amidst this #corona\xe2\x80\xa6 https://t.co/qzhu0dpyfn'","Sentiment(polarity=-0.08333333333333334, subjectivity=0.03333333333333333)",0.03333333333333333,-0.08333333333333334
b'using the quantum server for corona virus sars covid-2 https://t.co/hudekmfplx @youtube\n\n#corona #coronavirus #pandemic',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""omr pg's are closing down\n\n#corona""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'hey i wanted to share this with you. if you want to help build your kids immune system and make sure your lil ones\xe2\x80\xa6 https://t.co/cetl70anrz',"Sentiment(polarity=0.5, subjectivity=0.8888888888888888)",0.8888888888888888,0.5
"b'once this is all over can we start a petition to get teachers the highest possible salaries? honestly, how do they\xe2\x80\xa6 https://t.co/8orizfuitx'","Sentiment(polarity=0.3, subjectivity=0.95)",0.95,0.3
b'they will never learn \xf0\x9f\x99\x88 #politici #feestje \xf0\x9f\xa5\xb3 @openvld #gewoondoen #corona #covid19 https://t.co/pk0vosj9pt',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'cm @officeofut moves to live streaming of his address rather than holding a press conference to avoid crowding of m\xe2\x80\xa6 https://t.co/lm6mmkbrre',"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",0.5,0.13636363636363635
b'how to avoid falling victim to a #coronavirus #phishing #email attack\n \nhttps://t.co/db4bkt7atl \n#corona\xe2\x80\xa6 https://t.co/wgr5jdxkf0',"Sentiment(polarity=-0.07500000000000001, subjectivity=0.05)",0.05,-0.07500000000000001
b'your kids can now watch astronauts reading stories from space https://t.co/cwf7xkfpmg  #lockdown #entertainment\xe2\x80\xa6 https://t.co/8odpkuv0sk',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'my daily column in @milokmat\non #corona about corona and pediatric age group\nhttps://t.co/k5fpytaa56\n@lata_mirror\xe2\x80\xa6 https://t.co/klnyjkwfle',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'#ausgangssperre  english translated tv speech by angela #merkel from germany, this speech is not just limited for g\xe2\x80\xa6 https://t.co/gnyegro4ez'","Sentiment(polarity=-0.03571428571428571, subjectivity=0.07142857142857142)",0.07142857142857142,-0.03571428571428571
b'notice-\n\nall #applications of vietnam #visa will be processed after 18th april because vietnam #government has temp\xe2\x80\xa6 https://t.co/tnpxxpumgw',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'a cat running away from sneeze https://t.co/cglpuzmhmm #coronavirus #corona #catsontwitter',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""italy's death toll from coronavirus is so high that obituaries fill over 10 pages of newspaper....... #italy\xe2\x80\xa6 https://t.co/awirlqp9gt""","Sentiment(polarity=0.16, subjectivity=0.5399999999999999)",0.5399999999999999,0.16
"b""#d20200319 #h071519 #applicationframehost #nieuws__de_morgen_en_nog_6_pagina's_-_microsoft_ #641x62\n\n#coronadecreet\xe2\x80\xa6 https://t.co/wflqhpl55h""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'jimacorbett  national park  closed  till 31 march 2019 due to corona infection.\n\n#safelifefromcorona #corona\xe2\x80\xa6 https://t.co/txjmrzqrng',"Sentiment(polarity=-0.1125, subjectivity=0.2375)",0.2375,-0.1125
b'when ur tea complement ur costume \n#greentea \n#corona @news18bihar @fitnesstrack2 @_fitnesshub_ https://t.co/zrxryel8s2',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'@afdb_group @akin_adesina @who @billgates @jackma @businessdayng @reutersafrica @bbgafrica @cnn @eu_commission ""\xe2\x80\xa6 https://t.co/vlbtmh1re2'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'ai editorial: 4 tips for distraught travelers affected by coronavirus\n\nhow to get my money back?\xe2\x80\xa6 https://t.co/h5ciqizq7f',"Sentiment(polarity=-0.6, subjectivity=1.0)",1.0,-0.6
b'one more time: they are not isolating the 150 covid-19 patients at whipps cross #coronavirus #corona #covid19\xe2\x80\xa6 https://t.co/ivzf9w7kvp',"Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25
b'#coronavirusupdate \naccording to official news agency of china there is no new case report  \nin wuhan city..\xe2\x80\xa6 https://t.co/ghqa4wtnmo',"Sentiment(polarity=-0.06818181818181818, subjectivity=0.45454545454545453)",0.45454545454545453,-0.06818181818181818
"b'there is chicken,steak, who the f eats bats! #china #covid_19 #corona #coronavirus . my ribs, hahahaha https://t.co/b7avmnf4ll'","Sentiment(polarity=0.2, subjectivity=0.5)",0.5,0.2
b'fick dich corona https://t.co/koggoglytg via @youtube #corona #coronavirus #coronade #coronavirusdeutschland\xe2\x80\xa6 https://t.co/jub7rivjrb',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""#kreeharrison (@kreeharrison) #personal #message to #fans https://t.co/qipz3brols don't let #corona #virus #kill\xe2\x80\xa6 https://t.co/ogrfammy1i""","Sentiment(polarity=0.0, subjectivity=0.3)",0.3,0.0
b'@sukirtidwivedi @iamsrk @karanjohar this reminds me of #mynameiskhan movie! god!!! tough times to tackled and a ray\xe2\x80\xa6 https://t.co/cooxmjhrfy',"Sentiment(polarity=-0.3888888888888889, subjectivity=0.8333333333333334)",0.8333333333333334,-0.3888888888888889
"b'we believe in namaste , our mascot our monk has always believed in the same! #namastekarona #gocorona\xe2\x80\xa6 https://t.co/bvhmbh5gef'","Sentiment(polarity=0.0, subjectivity=0.125)",0.125,0.0
b'guess who\xe2\x80\x99s going to chicago because my flight to philly got cancelled 20 min before boarding. me. \n\ni\xe2\x80\x99ll get to pa\xe2\x80\xa6 https://t.co/q7mtijr3ae',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'school -- closed\nrestaurant -- closed\nmovie theaters -- closed\ngym -- closed\nmy heart\xe2\x99\xa5 for you -- always open\xe2\x80\xa6 https://t.co/y9dizb8uqu',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'don\xe2\x80\x99t panic. take precautions #corona #virus #covid-19 https://t.co/f2q3twyhqe',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'i know one thing, #corona has taught one new word to the world #quarantine #coronavirusindia #coronavirusupdate\xe2\x80\xa6 https://t.co/gr04csicad'","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.45454545454545453,0.13636363636363635
b'today calendar pin up. #inthistogether #looroll #march2020 #corona #sw19 #wimbledon #collierswood #southwimbledon\xe2\x80\xa6 https://t.co/vceepkoonl',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""it's dr devi shetty cardiologist, chief narayana hrudayalaya, bengaluru.\nhe has clearly said about day to day sympt\xe2\x80\xa6 https://t.co/c1fhcgottv""","Sentiment(polarity=0.10000000000000002, subjectivity=0.3833333333333333)",0.3833333333333333,0.10000000000000002
b'day 4 of quarantine: i\xe2\x80\x99ve decided to download tiktok. #corona',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'#coronashocker: 475 patients die in #italy in one single day... #coronavirusupdate #corona',"Sentiment(polarity=-0.07142857142857142, subjectivity=0.21428571428571427)",0.21428571428571427,-0.07142857142857142
b'hey allah\nis this quarantine centre or jail ?\nthis is the quarantine centre at dera gazi khan est by pak govt for t\xe2\x80\xa6 https://t.co/9a6jj6ehwv',"Sentiment(polarity=-0.1, subjectivity=0.0)",0.0,-0.1
b'do the five by @google to keep you safe from #corona https://t.co/10ivly7gjl',"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"b'we believe in namaste , our mascot our monk has always believed in the same! #namastekarona #corona #gocorona https://t.co/fnflnurfay'","Sentiment(polarity=0.0, subjectivity=0.125)",0.125,0.0
b'how to protect older people from the corona virus\nfor more information logon to:\nhttps://t.co/actqonv4ke\n#aging\xe2\x80\xa6 https://t.co/13hx1wafcn',"Sentiment(polarity=0.3333333333333333, subjectivity=0.41666666666666663)",0.41666666666666663,0.3333333333333333
b'anakapalle to america  \napt line for #coronavirus \n\ndivides by nations.... united by #corona \nani evadu analedaa... \xf0\x9f\xa4\x94',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'in these challenging times we #travozone are with all the #flying #industries and are together in their endeavour t\xe2\x80\xa6 https://t.co/gh0yvbl1hv',"Sentiment(polarity=0.5, subjectivity=1.0)",1.0,0.5
"b'as everyone know #covid19 , #coronavirus is major problem which the world is facing right now.\nin this time use pre\xe2\x80\xa6 https://t.co/6kez8gwzyi'","Sentiment(polarity=0.17410714285714285, subjectivity=0.5178571428571428)",0.5178571428571428,0.17410714285714285
b'meanwhile our pm is busy to mug his script for tonight. \n@anantbhan\n@d_s_thakur\n@pmoindia\n@narendramodi\xe2\x80\xa6 https://t.co/hjjvrqwxpz',"Sentiment(polarity=0.1, subjectivity=0.3)",0.3,0.1
"b'stay home, stay safe!\n\n#aurangabad #miniyarpilesclinic #corona #covid_19 https://t.co/han3nqk72q'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'@deshmukhnaveen oho! 3 days ide inna :p \nbut eega #corona \xf0\x9f\xa4\xa3',"Sentiment(polarity=0.75, subjectivity=1.0)",1.0,0.75
"b""modi manipulating his country's  #corona data? https://t.co/fpuyyf7seh""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'lots of new free time on your hands? #corona #legotime #motorcycle looking for a new lego project? this should do i\xe2\x80\xa6 https://t.co/490n89nl1k',"Sentiment(polarity=0.22424242424242424, subjectivity=0.5696969696969697)",0.5696969696969697,0.22424242424242424
b'someone please inform khalilurrehman that one woman is offering herself for the mankind. how is this possible that\xe2\x80\xa6 https://t.co/docyyq6o6b',"Sentiment(polarity=0.0, subjectivity=1.0)",1.0,0.0
b'@taslimanasreen single party system.\nno opposition.\nno place for dissent.\npresident elected for life time.\n#corona\xe2\x80\xa6 https://t.co/xho1bp0uio',"Sentiment(polarity=-0.07142857142857142, subjectivity=0.21428571428571427)",0.21428571428571427,-0.07142857142857142
"b'if you perform ablusion(wuzu)5 times a day, the water will clean your again and again.if you pray5 times a day, you\xe2\x80\xa6 https://t.co/qlvfgsfdkb'","Sentiment(polarity=0.3666666666666667, subjectivity=0.7000000000000001)",0.7000000000000001,0.3666666666666667
"b'not sure what the pm is going to announce tonight, but i do think we need a total lockdown for atleast a week. at p\xe2\x80\xa6 https://t.co/ftlotmo4xy'","Sentiment(polarity=-0.125, subjectivity=0.8194444444444444)",0.8194444444444444,-0.125
"b'similar instances are being reported from parts of #delhi\n\nin areas of khanpur &amp; sangam vihar, \n\n\xe2\xad\x95\xef\xb8\x8f daily wage work\xe2\x80\xa6 https://t.co/bft7wiaixt'","Sentiment(polarity=0.0, subjectivity=0.2)",0.2,0.0
b'pay careful attention to companies currently pretending to care about you. when things return to normal; the cost o\xe2\x80\xa6 https://t.co/ccm7a5rkhb',"Sentiment(polarity=0.016666666666666663, subjectivity=0.6833333333333332)",0.6833333333333332,0.016666666666666663
"b'two doctors, who was dealing #corona  patients have develop septums of #coronavirus in mardan medical complex (mmc), mardan.'","Sentiment(polarity=-0.15, subjectivity=0.2)",0.2,-0.15
b'now its time 2 help #greece 2 keep out #corona people by there border.\n@eu_commission \n@nato \n@europarl_en \n@eu_eeas \n@minpres \n#europe',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'they want halal sanitizer and halal sanitizer is made of #gaumutra \n\njust because they hate gau and hindus they are\xe2\x80\xa6 https://t.co/owsy9na2ai',"Sentiment(polarity=-0.8, subjectivity=0.9)",0.9,-0.8
"b'governments around the world will use this situation to slip new laws in without us even realising, laws that will\xe2\x80\xa6 https://t.co/duk9on4up3'","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.45454545454545453,0.13636363636363635
b'just listen. i\xe2\x80\x99m bred different. #ayysharona #corona?',"Sentiment(polarity=0.0, subjectivity=0.6)",0.6,0.0
b'when you died due to #corona 1 minute ago and the scientist just invented a cure. https://t.co/8phtwpjxlv',"Sentiment(polarity=-0.125, subjectivity=0.375)",0.375,-0.125
b'all these fatal vaccine bereft viruses &amp; not one is caught by kt hopkins. #corona https://t.co/7lokuzdbwc',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""it's funny that with all the #coronavirus that going on i'm seeing only #rainbow in the #sky\n#corona #sick https://t.co/6fgfgki04o""","Sentiment(polarity=-0.15476190476190477, subjectivity=0.9523809523809524)",0.9523809523809524,-0.15476190476190477
b'my new logo... #jamonred #logo #advertising #corona #digitalart #popart #digitalpopart #popculture #art #parody\xe2\x80\xa6 https://t.co/zjtnzf3u0i',"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.45454545454545453,0.13636363636363635
b'@bjp4india @narendramodi when there is no more cases of #corona suspect then emergency will lift.',"Sentiment(polarity=-0.25, subjectivity=0.5)",0.5,-0.25
b'after april 2020 there is nr 1 rule:\n\nhuminaty\n\n#corona',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'gher me hi studio khol rakha hai \xf0\x9f\x98\x82 no #corona effect on her \n\n@bhukkadatma expert comment \xf0\x9f\x98\x9c? https://t.co/rv4bcgo2si',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'simple steps on how to ensure you remain away from #corona if you want to drive your car #coronavirusindia\n\nhttps://t.co/rnltxb6wmf',"Sentiment(polarity=0.0, subjectivity=0.35714285714285715)",0.35714285714285715,0.0
"b""the father is finally the father, always aware of the son's career.\n#coronavirusupdate #coronavirusupdate\xe2\x80\xa6 https://t.co/cwqqxwsgmd""","Sentiment(polarity=0.125, subjectivity=0.625)",0.625,0.125
"b'170+ billion $ to the church last year, billions to mosques &amp; temples. trillions to religious festivals &amp; rituals\xe2\x80\xa6 https://t.co/xby1gof5rn'","Sentiment(polarity=0.0, subjectivity=0.15833333333333333)",0.15833333333333333,0.0
b'we used to sing and dance as slave to keep ourselves sane... nothing new here #corona',"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.45454545454545453,0.13636363636363635
b'updates on coronavirus disease (covid-19) #corona #coronavirus #covid_19 #news \n\n#astronomy #astronomyfacts\xe2\x80\xa6 https://t.co/fbglburkze',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'new song by @mctjin featuring @kaascouse ! #corona #tjin #kaascouse #rap #hip #hop #hiphop #virus #viral #dutch\xe2\x80\xa6 https://t.co/i2lmsbnuvo',"Sentiment(polarity=0.17045454545454544, subjectivity=0.45454545454545453)",0.45454545454545453,0.17045454545454544
"b'safest persons of mankind in the time of coronavirus: jessica, oleg and andrew onboard international space station.\xe2\x80\xa6 https://t.co/clhcknshgm'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'#govt has added #corona #disease in all #existing #mediclaim #insurances https://t.co/gjdareztz4',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'you can protect yourself and help prevent spreading the virus to others.\n#psca #ppic3 #virus #corona #coronavirus https://t.co/bathvjkzxn',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""c'mon guys, stop creating unnecessary fears... be strong and make others strong...\n\nit's all just a matter of time.\xe2\x80\xa6 https://t.co/hmfogaxfv0""","Sentiment(polarity=0.016666666666666635, subjectivity=0.8166666666666667)",0.8166666666666667,0.016666666666666635
b'please wait while the transaction is processing.\n.\n.\n.\n#coronavirusindia \n#covid2019india \n#coronavirusupdate\xe2\x80\xa6 https://t.co/3op5jjfdla',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'if #corona happened during upa under manmohan singh &amp; sonia gandhi :\n\nrs 5000 cr    lab scam\nrs 7000 cr    mask sca\xe2\x80\xa6 https://t.co/tmd6undvdp',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""#corona precautions in #uttarakhandhighcourt. fresh &amp; urgent matters.entry resticted to courts &amp; advocate general's\xe2\x80\xa6 https://t.co/peryxebcdz""","Sentiment(polarity=0.175, subjectivity=0.5)",0.5,0.175
"b""there's an upside on the #corona lockdown as well, you know... https://t.co/gmk5ovkt66""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'if #corona happened during upa under manmohan singh &amp; sonia gandhi :\n\nrs 5000 cr    lab scam\nrs 7000 cr    mask sca\xe2\x80\xa6 https://t.co/j4gquzpkgp',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'kuwait tweets  ..  the world retweets\n\n\xf0\x9f\x98\x8e\n\n#coronavirusupdate\n#covid_19\n#corona https://t.co/pt7oic11p3',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'we are sending 2 masks as gift in every order from now to our customers because #wecare4u\n#manavrachitcreations\xe2\x80\xa6 https://t.co/pbuo31sqap',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'dear customers \xf0\x9f\x99\x8f\n--------------------\n#ebisuya #ebisuyabistro #ebisuyarestaurant #perfectplace #family #lunch\xe2\x80\xa6 https://t.co/upuxcxbe4z',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'listen to lord darth vader and be safe.\ntake care you all.\n#starwars #darthvader #corona #covid19 https://t.co/5xkydw5vlp',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'here are few tips from codetru to stay safe from the widespread coronavirus, share among your contacts and stay saf\xe2\x80\xa6 https://t.co/nshnjahs02'","Sentiment(polarity=0.15, subjectivity=0.3)",0.3,0.15
"b'@prannoyroyndtv as a result of the narrow testing criteria, sick people with potential exposure to the\xe2\x80\xa6 https://t.co/c4s7yz8zoj'","Sentiment(polarity=-0.3047619047619048, subjectivity=0.7523809523809524)",0.7523809523809524,-0.3047619047619048
"b'if necessary, the employer is allowed to suspend or postpone the employee\xe2\x80\x99s leave. #koronafi #koronasuomi #corona\xe2\x80\xa6 https://t.co/mh1z2dx7wk'","Sentiment(polarity=0.0, subjectivity=1.0)",1.0,0.0
b'google rolls out new types of event schema as covid-19 causes more cancellations. for more details talk to our tech\xe2\x80\xa6 https://t.co/ikqltwfcsd',"Sentiment(polarity=0.37878787878787873, subjectivity=0.48484848484848486)",0.48484848484848486,0.37878787878787873
b'last updated: 2020-03-19 06:05:01+00:00gmt\n  coronavirus [covid-19]\n    cases: 219345\n    deaths: 8969\n\n#corona\xe2\x80\xa6 https://t.co/m2a3xejmhb',"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.06666666666666667,0.0
b'emergency dept visits for respiratory symptoms are spiking in #nyc. now account for &gt;25% of visits. note: data may\xe2\x80\xa6 https://t.co/jegwallkwr',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'average temperature in india from last one week was 32-35\xc2\xb0c \n#coronavirus positive cases in india from last one wee\xe2\x80\xa6 https://t.co/hfwxol4xzj',"Sentiment(polarity=0.019318181818181818, subjectivity=0.26969696969696966)",0.26969696969696966,0.019318181818181818
"b""this is really #cool amidst the #coronavirusoutbreak: #rio's #christ the redeemer lit up in solidarity with countri\xe2\x80\xa6 https://t.co/bhrfj35l0m""","Sentiment(polarity=0.35, subjectivity=0.65)",0.65,0.35
b'use the power of social distancing! #coronavirus #covid\xe3\x83\xbc19 #coronavid19 #socialdistancing #coronasverige #corona\xe2\x80\xa6 https://t.co/mklv9nuhvd',"Sentiment(polarity=0.041666666666666664, subjectivity=0.06666666666666667)",0.06666666666666667,0.041666666666666664
b'people wearing surgical mask not gonna help them safe them from #corona stop wearing them kind mask.....',"Sentiment(polarity=0.55, subjectivity=0.7)",0.7,0.55
b'@hams29a @debsnehal @kavithareddy16 guys the medicine for the #coronavirus is found. great news for the humanity. a\xe2\x80\xa6 https://t.co/jqpb96djtv',"Sentiment(polarity=0.8, subjectivity=0.75)",0.75,0.8
b'home workout..\n\xe2\x80\xa2\n@hensilakava @whiskyandjazz\n\xe2\x80\xa2\n#homeworkout #funnyvideos #brouhahahaha #foryou #foryoupage\xe2\x80\xa6 https://t.co/0rjk4e1hoi',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""whycan't we take plasma of recovered patients of corona and inject antibodies into other people? \na case of passive\xe2\x80\xa6 https://t.co/7vsokakch2""","Sentiment(polarity=-0.125, subjectivity=0.375)",0.375,-0.125
b'3 ply mask available in good quality\nall types of masks &amp; sanitizer available in stock ping me for price\nwhatsapp\xe2\x80\xa6 https://t.co/onfwzptlsw',"Sentiment(polarity=0.5, subjectivity=0.4666666666666666)",0.4666666666666666,0.5
"b'good morning. 478 infected with #corona in #cologne today, 4268 cases in north rhine westphalia and 12327 in german\xe2\x80\xa6 https://t.co/aqwh8mq8in'","Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.6000000000000001,0.7
b'@sonypicsprodns @diljitdosanjh flying kiss coz #corona \xf0\x9f\xa4\xa3',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'#dns\n#topic: one health model\nclick here:\nhttps://t.co/gtpiwjimus\n\n#one_health_model #nipahvirus #coronavirus\xe2\x80\xa6 https://t.co/1rd3rtcsuy',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'camping all day and catching the enemy off gaurd!\n#fortnite #streaming #killing #corona https://t.co/jmjckjt9pn',"Sentiment(polarity=0.6, subjectivity=0.9)",0.9,0.6
"b'#corona-zahlen/karte\n""track reported cases of covid-19""\nhttps://t.co/ncpgvtm7b2'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""i don't use twitter. this mf quarantine made made do it.\n#quarantine #coronavirusindia #corona""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'#covid2019\n\nfrom 0 to 100,000 cases: 97 days\nfrom 100,000 to 200,000 cases: 12 days.\n\nfrom 0 to 4,000 deaths: 99 da\xe2\x80\xa6 https://t.co/ejigasziwh'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""that's why people love @rss... always at the forefront in times of need!! well done @abvpvoice \n\n#rss #abvp #corona\xe2\x80\xa6 https://t.co/9kvarxqhg5""","Sentiment(polarity=0.78125, subjectivity=0.6)",0.6,0.78125
b'get involved in @who #safehand \xf0\x9f\x91\x90 challenge! promote the power of clean hands to fight #coronavirus. join the challe\xe2\x80\xa6 https://t.co/so5bwfrkvu',"Sentiment(polarity=0.3666666666666667, subjectivity=0.7000000000000001)",0.7000000000000001,0.3666666666666667
"b'good morning earthlings, \nwash your hands + take a shower, two  or three everyday \n\nthank you \n#corona #coronavirus #stayhome #stayclean'","Sentiment(polarity=0.24999999999999997, subjectivity=0.6000000000000001)",0.6000000000000001,0.24999999999999997
b'french virologists finding malaria drug hydroxychloroquine could be effective treatment for covid-19.\n\n#coronavirus\xe2\x80\xa6 https://t.co/oefpkhhpkn',"Sentiment(polarity=0.3, subjectivity=0.4)",0.4,0.3
b'drm ease hand wash sanitizer\n\ncheck price- https://t.co/9vl7zljaen\n\n#handsanitizer #coronavirus #handwash\xe2\x80\xa6 https://t.co/wzb7sxezyg',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'#gtutechupdate\n\nhow to disinfect your smartphone to keep it safe from coronavirus: https://t.co/5zmdjis8qw\xe2\x80\xa6 https://t.co/yx30gjc8qc',"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"b""upskill yourself to land your dream job in 2020! and don't let the fear of corona get the best of you!\xe2\x80\xa6 https://t.co/htlnuw3y1p""","Sentiment(polarity=1.0, subjectivity=0.3)",0.3,1.0
b'@iammisterbond we could on the brink of a massive bull wave ( unheard of) up until h1-2021 in #nifty #niftyfuture\xe2\x80\xa6 https://t.co/rxeeey7mdr',"Sentiment(polarity=0.0, subjectivity=1.0)",1.0,0.0
"b""i want to stay home in this situation. but alas the people around me don't understand the same. i will loose my job\xe2\x80\xa6 https://t.co/omkhtz6bcg""","Sentiment(polarity=-0.158974358974359, subjectivity=0.4647435897435897)",0.4647435897435897,-0.158974358974359
b'everything will be all right(inshaallah)\n#italy #corona #coronavirus #coronavirusupdate https://t.co/m239ibsey6',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'i erased my text so many times tonight. unable to decide if i wanted to be understanding or judgemental.. but i thi\xe2\x80\xa6 https://t.co/zdxvwceqsk',"Sentiment(polarity=0.0, subjectivity=0.5)",0.5,0.0
b'french virologists finding malaria drug hydroxychloroquine could be effective treatment for covid-19.\n\n#coronavirus\xe2\x80\xa6 https://t.co/4hdudzirdq',"Sentiment(polarity=0.3, subjectivity=0.4)",0.4,0.3
b'good news!!! #covid19pakistan\n#punjabcoronavirusupdate #corona https://t.co/pxz2mqo2yq',"Sentiment(polarity=1.0, subjectivity=0.6000000000000001)",0.6000000000000001,1.0
"b""it's great time to join #forex so you can make a huge profit just by staying at home, close to your family and  awa\xe2\x80\xa6 https://t.co/mozhtzxgee""","Sentiment(polarity=0.6000000000000001, subjectivity=0.825)",0.825,0.6000000000000001
b'@pmoindia @amitshah @blsanthosh hope we will realise that large public meetings are of pre tv n pre cyber age ; we\xe2\x80\xa6 https://t.co/9nodspouvx',"Sentiment(polarity=0.10714285714285714, subjectivity=0.2476190476190476)",0.2476190476190476,0.10714285714285714
b'yes! maybe he should get covid19 too. lets see if he is a true muslim or a sinner. lol\n\n#coronavirusindia\xe2\x80\xa6 https://t.co/ukwd1iwbd2',"Sentiment(polarity=0.35, subjectivity=0.65)",0.65,0.35
b'y\xe2\x80\x99all gotta take this seriously and stay home #corona #socialdistancing',"Sentiment(polarity=-0.3333333333333333, subjectivity=0.6666666666666666)",0.6666666666666666,-0.3333333333333333
b'third athlete on national fencing team tests positive for covid-19\n#covid19 #corona #coronavirus #coronavirusupdate\nhttps://t.co/3wbbi3fc2q',"Sentiment(polarity=0.11363636363636363, subjectivity=0.2727272727272727)",0.2727272727272727,0.11363636363636363
b'#indiafightscorona #coronavirusindia #coronavirusupdate #corona #covid \n\nbelieve the fearmonger at your own peril!\xe2\x80\xa6 https://t.co/rhbm9cjodj',"Sentiment(polarity=0.6, subjectivity=1.0)",1.0,0.6
b'back to the roots mit @einkorbvoll \n;)\n#flattenthecurve\n#bleibtzuhause \n#corona https://t.co/h0ktjyos70',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
